LAT,LONG,GOBS
-22.30253,-54.80071,978642.37
-22.30566,-54.80148,978643.93
-22.30765,-54.79736,978644.83
-22.30329,-54.79637,978643.8
-22.306,-54.78677,978648.54
-22.30969,-54.78625,978648.78
-22.31352,-54.78527,978650.49
-22.31726,-54.78739,978651.02
-22.31646,-54.79126,978650.44
-22.31433,-54.7936,978649.35
-22.27638,-54.78916,978642.71
-22.26591,-54.88463,978639.96
-22.26976,-54.88419,978640.52
-22.27404,-54.88368,978639.12
-22.27794,-54.88428,978639.6
-22.28201,-54.88398,978641.33
-22.28139,-54.87233,978644.54
-22.2772,-54.87238,978643.4
-22.27256,-54.87274,978644.31
-22.26914,-54.8747,978644.8
-22.2718,-54.89048,978638.74
-22.28434,-54.86749,978649.08
-22.28053,-54.86397,978649.53
-22.27742,-54.85954,978650.9
-22.27599,-54.86427,978648.99
-22.27179,-54.86696,978647.91
-22.26928,-54.86962,978647.36
-22.2665,-54.87335,978646.85
-22.27063,-54.87827,978642.51
-22.26086,-54.86796,978645.72
-22.26433,-54.86524,978644.91
-22.26795,-54.86338,978646.65
-22.27125,-54.86083,978648.4
-22.27658,-54.88988,978639.92
-22.27414,-54.89499,978639.96
-22.29093,-54.89303,978649.06
-22.28455,-54.887,978643.13
-22.28066,-54.88779,978640.98
-22.27634,-54.88762,978639.15
-22.27229,-54.88718,978639.25
-22.28229,-54.87583,978643.81
-22.27759,-54.87635,978641.26
-22.27401,-54.87757,978641.58
-22.27918,-54.83279,978639.19
-22.28325,-54.83289,978641.21
-22.23895,-54.83606,978632.59
-22.24216,-54.83858,978633.14
-22.24812,-54.84329,978635.71
-22.2463,-54.84648,978636.41
-22.24009,-54.84147,978632.79
-22.23631,-54.83848,978631.89
-22.23449,-54.84251,978631.0
-22.23807,-54.84549,978632.03
-22.24724,-54.82382,978638.78
-22.24729,-54.82026,978638.38
-22.2446,-54.81802,978636.54
-22.24395,-54.82246,978637.8
-22.24036,-54.8204,978635.98
-22.23622,-54.81915,978632.65
-22.23589,-54.81632,978631.43
-22.24132,-54.81579,978634.04
-22.22825,-54.83608,978629.84
-22.22988,-54.83251,978630.97
-22.2334,-54.82993,978633.29
-22.23686,-54.8274,978636.45
-22.23238,-54.82627,978632.61
-22.22893,-54.82806,978630.98
-22.22809,-54.82417,978631.2
-22.22975,-54.82033,978631.01
-22.22192,-54.83469,978626.92
-22.21972,-54.83855,978625.44
-22.21842,-54.84246,978625.31
-22.23978,-54.80429,978636.41
-22.2443,-54.80472,978636.87
-22.24925,-54.80681,978638.3
-22.25321,-54.80862,978638.71
-22.26001,-54.81302,978642.35
-22.25959,-54.81636,978640.04
-22.2604,-54.80757,978641.76
-22.21815,-54.87749,978630.99
-22.21566,-54.88104,978629.64
-22.21324,-54.8846,978628.36
-22.21087,-54.88815,978627.33
-22.20848,-54.89171,978627.23
-22.207,-54.88856,978626.75
-22.20942,-54.885,978627.55
-22.21188,-54.88134,978628.78
-22.21444,-54.87752,978630.56
-22.22062,-54.87404,978633.03
-22.20403,-54.88516,978626.76
-22.20626,-54.88165,978627.59
-22.20853,-54.87852,978628.7
-22.21662,-54.87442,978632.25
-22.211,-54.87484,978630.96
-22.19847,-54.89074,978624.41
-22.20082,-54.89425,978623.9
-22.2032,-54.89781,978625.53
-22.20156,-54.90176,978625.43
-22.21304,-54.84801,978624.13
-22.21115,-54.85178,978624.2
-22.20869,-54.85515,978623.57
-22.20655,-54.85866,978623.68
-22.20499,-54.86194,978625.17
-22.21018,-54.86242,978626.28
-22.21245,-54.85868,978626.33
-22.21473,-54.85493,978627.22
-22.21701,-54.85116,978627.28
-22.19547,-54.91564,978623.88
-22.19773,-54.90723,978625.15
-22.19846,-54.90287,978625.08
-22.19921,-54.89814,978623.29
-22.21412,-54.89935,978631.99
-22.21183,-54.90281,978632.79
-22.21654,-54.89581,978631.25
-22.219,-54.89239,978630.66
-22.22141,-54.88884,978630.37
-22.22371,-54.8853,978630.76
-22.22611,-54.88173,978632.1
-22.22853,-54.8782,978633.93
-22.23015,-54.87538,978636.94
-22.23242,-54.8799,978636.99
-22.23003,-54.88348,978634.65
-22.22755,-54.88725,978632.19
-22.23098,-54.88983,978636.4
-22.23357,-54.8929,978641.89
-22.23614,-54.88945,978640.86
-22.23878,-54.88597,978640.56
-22.24248,-54.88751,978644.2
-22.24494,-54.88419,978645.0
-22.24136,-54.8806,978641.06
-22.24557,-54.87886,978639.46
-22.24195,-54.87685,978637.64
-22.24081,-54.87287,978635.42
-22.23338,-54.88616,978636.27
-22.23585,-54.88248,978639.42
-22.22853,-54.89354,978637.1
-22.22456,-54.89285,978632.88
-22.22232,-54.89705,978633.88
-22.22782,-54.86932,978633.1
-22.23146,-54.87231,978635.57
-22.23558,-54.87313,978635.17
-22.23323,-54.87577,978638.9
-22.23766,-54.87699,978637.65
-22.22533,-54.85767,978633.05
-22.22855,-54.86036,978633.51
-22.18778,-54.90378,978623.78
-22.18371,-54.90632,978624.83
-22.18014,-54.90867,978626.17
-22.18485,-54.91611,978623.22
-22.18151,-54.91739,978628.6
-22.17711,-54.93181,978625.71
-22.17328,-54.93043,978627.7
-22.1701,-54.92921,978630.18
-22.17343,-54.94749,978626.91
-22.161,-54.97265,978624.21
-22.15865,-54.97002,978624.06
-22.15413,-54.96957,978622.85
-22.15573,-54.97169,978623.03
-22.1577,-54.97437,978622.88
-22.16011,-54.97765,978623.16
-22.14986,-54.96232,978622.71
-22.14292,-54.9538,978627.91
-22.13976,-54.95356,978626.86
-22.13674,-54.95376,978628.77
-22.13444,-54.94885,978629.96
-22.15409,-54.94351,978634.64
-22.15804,-54.94256,978633.84
-22.15667,-54.93605,978637.23
-22.15244,-54.93523,978635.56
-22.15508,-54.92424,978638.92
-22.15252,-54.92064,978639.91
-22.15052,-54.91729,978641.38
-22.1487,-54.91371,978640.41
-22.15216,-54.91218,978639.64
-22.15409,-54.91633,978639.05
-22.15548,-54.92044,978638.31
-22.15448,-54.90706,978634.41
-22.15399,-54.90511,978633.48
-22.15718,-54.90691,978633.66
-22.16294,-54.90465,978630.14
-22.1591,-54.90319,978631.66
-22.16195,-54.89925,978631.79
-22.1652,-54.90054,978629.92
-22.16886,-54.90235,978629.46
-22.17005,-54.89832,978631.77
-22.16566,-54.89669,978631.17
-22.23858,-54.78323,978636.02
-22.14862,-54.9018,978629.96
-22.14667,-54.90605,978632.49
-22.13784,-54.91612,978634.54
-22.13949,-54.91272,978637.5
-22.14114,-54.90917,978636.9
-22.24176,-54.78862,978640.27
-22.13442,-54.92448,978629.53
-22.13308,-54.92111,978629.3
-22.12623,-54.93088,978627.62
-22.12347,-54.93179,978631.4
-22.11952,-54.93196,978637.36
-22.11542,-54.92689,978638.27
-22.11005,-54.91682,978627.87
-22.11617,-54.89291,978636.94
-22.13575,-54.88115,978628.72
-22.17883,-54.90085,978626.55
-22.18251,-54.90049,978625.57
-22.22085,-54.81459,978626.68
-22.2156,-54.83075,978625.17
-22.21204,-54.82917,978624.99
-22.2077,-54.82353,978629.98
-22.2084,-54.83621,978623.03
-22.21101,-54.83766,978622.7
-22.20456,-54.85083,978620.92
-22.20198,-54.85322,978621.11
-22.19226,-54.85158,978622.15
-22.18928,-54.84093,978618.63
-22.18458,-54.84766,978621.76
-22.16554,-54.85946,978625.47
-22.17211,-54.83301,978622.43
-22.18059,-54.8285,978621.07
-22.18717,-54.82617,978621.14
-22.25535,-54.79169,978641.03
-22.19591,-54.81087,978625.6
-22.18984,-54.81329,978626.94
-22.25912,-54.78898,978642.88
-22.17118,-54.82128,978623.02
-22.16382,-54.81279,978621.44
-22.32172,-54.78994,978651.29
-22.15992,-54.85685,978621.61
-22.18223,-54.81429,978622.08
-22.3249,-54.78621,978652.77
-22.32893,-54.78604,978653.43
-22.14814,-54.81629,978628.81
-22.15112,-54.81307,978627.03
-22.18124,-54.87818,978627.94
-22.16919,-54.85829,978626.06
-22.18518,-54.88064,978627.46
-22.13947,-54.83805,978622.24
-22.14121,-54.83422,978623.57
-22.18066,-54.86011,978628.61
-22.16107,-54.87334,978634.28
-22.15817,-54.86996,978629.44
-22.18896,-54.85975,978625.0
-22.18536,-54.86095,978626.1
-22.16935,-54.86883,978634.88
-22.16566,-54.83767,978623.91
-22.28842,-54.83285,978644.0
-22.29226,-54.83241,978644.2
-22.29537,-54.83216,978645.03
-22.29479,-54.82876,978642.48
-22.29125,-54.82859,978641.44
-22.28652,-54.8285,978639.16
-22.28231,-54.82914,978638.49
-22.2776,-54.82877,978636.77
-22.27735,-54.82322,978636.01
-22.27563,-54.81963,978637.83
-22.27227,-54.8155,978639.8
-22.29229,-54.82435,978640.07
-22.28863,-54.8243,978637.77
-22.28935,-54.81922,978638.01
-22.28576,-54.81957,978637.5
-22.28168,-54.81983,978637.87
-22.28165,-54.84201,978639.91
-22.28652,-54.84191,978641.01
-22.29072,-54.84205,978643.42
-22.2954,-54.84234,978647.69
-22.2949,-54.84707,978649.46
-22.29059,-54.84547,978644.74
-22.28629,-54.84528,978642.38
-22.2817,-54.84549,978641.53
-22.28062,-54.83741,978641.21
-22.28509,-54.83732,978642.84
-22.28975,-54.83733,978644.49
-22.28063,-54.853,978646.92
-22.28177,-54.85747,978650.87
-22.27632,-54.85367,978647.0
-22.27202,-54.85379,978646.83
-22.26829,-54.85538,978646.2
-22.26518,-54.85693,978645.98
-22.28407,-54.85029,978645.32
-22.28884,-54.8501,978647.38
-22.2935,-54.85012,978650.76
-22.28816,-54.85442,978651.72
-22.28402,-54.85369,978648.32
-22.29721,-54.85327,978653.44
-22.29303,-54.85854,978652.42
-22.28631,-54.86335,978651.17
-22.28952,-54.87075,978647.55
-22.29407,-54.86996,978646.64
-22.29837,-54.86926,978645.9
-22.30233,-54.86855,978646.25
-22.30175,-54.86247,978647.41
-22.29786,-54.86478,978648.0
-22.29465,-54.86676,978647.9
-22.29076,-54.87505,978646.03
-22.29484,-54.87439,978644.94
-22.29916,-54.8737,978644.64
-22.3039,-54.87386,978645.89
-22.30554,-54.87843,978647.4
-22.30082,-54.8791,978646.93
-22.29628,-54.8797,978646.01
-22.29213,-54.88029,978646.15
-22.29243,-54.88409,978646.1
-22.29518,-54.83673,978647.04
-22.30813,-54.88218,978649.16
-22.30364,-54.88205,978648.46
-22.29953,-54.88769,978650.4
-22.31565,-54.89009,978653.52
-22.26684,-54.81968,978638.98
-22.26516,-54.82365,978637.65
-22.26331,-54.82776,978636.28
-22.26125,-54.83151,978634.72
-22.25904,-54.83597,978634.07
-22.25706,-54.84031,978635.51
-22.26039,-54.8457,978637.92
-22.26201,-54.84141,978635.49
-22.26287,-54.83681,978634.26
-22.26332,-54.84825,978639.91
-22.26751,-54.84632,978640.17
-22.27209,-54.84417,978639.01
-22.2126,-54.72177,978631.82
-22.21726,-54.73473,978630.54
-22.21403,-54.73362,978630.9
-22.21738,-54.74039,978632.71
-22.2142,-54.74043,978634.29
-22.20816,-54.73919,978636.43
-22.207,-54.74173,978637.93
-22.211,-54.75078,978633.69
-22.21773,-54.77279,978628.78
-22.21442,-54.77175,978627.6
-22.2112,-54.76542,978630.29
-22.20428,-54.76745,978632.42
-22.20451,-54.76317,978633.77
-22.20325,-54.75391,978633.33
-22.1959,-54.74967,978634.19
-22.19155,-54.75582,978640.5
-22.19006,-54.75943,978636.12
-22.18799,-54.76432,978632.57
-22.18602,-54.76896,978631.35
-22.18892,-54.77115,978631.98
-22.19101,-54.76679,978634.46
-22.19277,-54.76309,978638.33
-22.19318,-54.76838,978637.13
-22.19397,-54.77548,978638.29
-22.19634,-54.77435,978639.5
-22.20246,-54.78291,978637.45
-22.2315,-54.86329,978633.59
-22.23535,-54.8648,978633.77
-22.23938,-54.86548,978634.35
-22.24351,-54.86539,978635.02
-22.24746,-54.86653,978636.49
-22.25108,-54.86859,978638.86
-22.25439,-54.86772,978639.65
-22.25386,-54.86339,978637.77
-22.25551,-54.85898,978639.39
-22.25737,-54.85469,978643.7
-22.23336,-54.85914,978634.98
-22.23725,-54.8604,978634.92
-22.2414,-54.86089,978634.82
-22.24547,-54.86137,978635.28
-22.24991,-54.86235,978636.12
-22.25228,-54.85872,978637.35
-22.25378,-54.8545,978641.01
-22.2497,-54.85396,978639.17
-22.24918,-54.85845,978636.78
-22.24504,-54.85786,978636.16
-22.24207,-54.85797,978635.69
-22.23062,-54.85645,978635.45
-22.23226,-54.85218,978635.87
-22.23525,-54.85485,978637.16
-22.2383,-54.85435,978637.14
-22.25119,-54.85062,978641.72
-22.25523,-54.85082,978641.88
-22.21971,-54.87031,978633.34
-22.21574,-54.86915,978631.28
-22.21067,-54.87033,978628.68
-22.20183,-54.87076,978625.74
-22.20552,-54.87109,978627.88
-22.20857,-54.87403,978630.54
-22.20463,-54.87746,978627.91
-22.21926,-54.93412,978628.0
-22.22229,-54.93114,978628.12
-22.22533,-54.92815,978628.35
-22.22836,-54.92515,978629.22
-22.23174,-54.92196,978629.93
-22.22876,-54.91925,978629.97
-22.22574,-54.92224,978628.69
-22.22272,-54.92523,978628.5
-22.21971,-54.92819,978627.99
-22.21667,-54.93115,978627.19
-22.21685,-54.92679,978627.68
-22.2197,-54.92371,978628.9
-22.2226,-54.92053,978629.69
-22.22548,-54.9174,978630.36
-22.20881,-54.92541,978625.75
-22.21152,-54.92212,978627.82
-22.21396,-54.91834,978630.16
-22.21654,-54.91536,978630.97
-22.21995,-54.91365,978633.86
-22.20226,-54.91654,978625.67
-22.20224,-54.92044,978625.01
-22.20555,-54.92263,978625.67
-22.20855,-54.91969,978626.86
-22.21157,-54.91679,978628.29
-22.20587,-54.91759,978626.36
-22.20306,-54.77679,978634.65
-22.20514,-54.78122,978634.36
-22.20856,-54.7764,978630.54
-22.21515,-54.78847,978629.36
-22.21559,-54.79259,978628.74
-22.20842,-54.78759,978633.13
-22.20556,-54.7881,978635.28
-22.1953,-54.78947,978634.61
-22.19439,-54.79441,978631.25
-22.19739,-54.79675,978632.27
-22.19558,-54.80077,978631.5
-22.19168,-54.79167,978632.62
-22.18872,-54.79035,978634.09
-22.18946,-54.78704,978633.46
-22.18256,-54.77616,978631.53
-22.21678,-54.79939,978628.16
-22.19266,-54.80054,978629.07
-22.19158,-54.80466,978629.89
-22.18276,-54.79474,978630.33
-22.1821,-54.79921,978626.49
-22.17214,-54.79401,978625.99
-22.17386,-54.80439,978622.76
-22.17086,-54.80251,978622.3
-22.16835,-54.80092,978622.77
-22.1926,-54.78615,978635.94
-22.19791,-54.78813,978633.0
-22.22994,-54.77382,978631.07
-22.22774,-54.76994,978631.12
-22.23034,-54.76256,978633.32
-22.23475,-54.7596,978635.54
-22.23694,-54.75745,978637.02
-22.2399,-54.75424,978639.24
-22.2444,-54.75262,978639.98
-22.24803,-54.7569,978640.17
-22.24968,-54.7607,978640.71
-22.24564,-54.76634,978637.58
-22.24171,-54.76668,978637.65
-22.2593,-54.77056,978637.01
-22.26235,-54.76958,978637.77
-22.26664,-54.76835,978639.1
-22.32251,-54.80606,978642.73
-22.32593,-54.80607,978642.5
-22.32979,-54.80429,978643.31
-22.33283,-54.80217,978643.81
-22.33633,-54.79954,978644.38
-22.33474,-54.79558,978647.04
-22.33147,-54.79631,978647.29
-22.32787,-54.79647,978647.46
-22.32411,-54.79757,978646.14
-22.32076,-54.79878,978645.8
-22.33418,-54.79136,978649.84
-22.32985,-54.79286,978649.62
-22.32392,-54.75532,978640.35
-22.32739,-54.75427,978642.6
-22.3315,-54.75317,978645.0
-22.32685,-54.75833,978643.01
-22.32937,-54.76231,978644.75
-22.33176,-54.76615,978644.79
-22.33404,-54.76994,978647.1
-22.33643,-54.77408,978650.74
-22.33956,-54.77602,978654.16
-22.33995,-54.7725,978651.7
-22.34095,-54.76853,978649.25
-22.34286,-54.76512,978648.76
-22.34136,-54.76139,978648.75
-22.33761,-54.75992,978648.62
-22.33342,-54.75934,978646.4
-22.33299,-54.75592,978647.06
-22.3296,-54.75757,978644.53
-22.33172,-54.7612,978645.03
-22.33532,-54.76447,978645.77
-22.33775,-54.76704,978647.14
-22.33306,-54.77817,978652.39
-22.29812,-54.81636,978639.06
-22.30054,-54.82391,978642.91
-22.30438,-54.82313,978643.11
-22.30812,-54.82245,978642.6
-22.31167,-54.82182,978641.94
-22.31271,-54.81735,978641.35
-22.30853,-54.81734,978641.02
-22.30386,-54.81722,978640.37
-22.29978,-54.81991,978640.7
-22.3021,-54.83236,978648.6
-22.30759,-54.83098,978649.91
-22.31348,-54.83111,978650.2
-22.31661,-54.83051,978649.73
-22.30362,-54.837,978648.99
-22.30757,-54.83651,978650.05
-22.31139,-54.83607,978651.45
-22.31475,-54.83587,978652.85
-22.31633,-54.84013,978653.13
-22.31723,-54.84216,978654.28
-22.31453,-54.84508,978654.54
-22.31159,-54.84083,978650.88
-22.30792,-54.84174,978651.24
-22.30388,-54.8427,978651.93
-22.30352,-54.84621,978654.22
-22.30719,-54.85167,978653.16
-22.3103,-54.85085,978653.69
-22.30946,-54.8471,978654.45
-22.30883,-54.85558,978650.95
-22.31156,-54.85508,978652.13
-22.31231,-54.85987,978652.8
-22.30962,-54.85858,978650.57
-22.32625,-54.86351,978647.9
-22.33406,-54.86299,978648.25
-22.33842,-54.8628,978648.82
-22.3428,-54.86276,978649.98
-22.34715,-54.86264,978651.28
-22.34629,-54.85814,978652.09
-22.34243,-54.85828,978651.3
-22.33853,-54.85835,978651.08
-22.33975,-54.85469,978653.67
-22.33417,-54.85854,978649.92
-22.33483,-54.85506,978651.54
-22.32391,-54.85499,978649.36
-22.32094,-54.85583,978650.02
-22.32225,-54.85192,978651.44
-22.33036,-54.85044,978650.95
-22.33383,-54.84713,978653.54
-22.33619,-54.84971,978653.18
-22.33587,-54.84431,978655.09
-22.33252,-54.84123,978656.33
-22.32985,-54.8449,978654.06
-22.32697,-54.84899,978651.9
-22.3217,-54.82788,978647.25
-22.32703,-54.8406,978656.27
-22.32301,-54.83433,978652.36
-22.32445,-54.8299,978649.07
-22.34337,-54.80683,978644.16
-22.3446,-54.81087,978644.56
-22.3457,-54.81469,978646.23
-22.34686,-54.81901,978648.38
-22.34792,-54.82319,978652.74
-22.34737,-54.8266,978652.63
-22.34023,-54.82852,978652.11
-22.34007,-54.82384,978649.06
-22.34072,-54.82032,978647.17
-22.34358,-54.82252,978649.61
-22.34403,-54.82668,978652.14
-22.31862,-54.81993,978642.3
-22.32178,-54.82315,978643.99
-22.32614,-54.82345,978646.09
-22.3297,-54.82403,978647.45
-22.3344,-54.8246,978647.68
-22.33615,-54.82074,978645.49
-22.33718,-54.81708,978643.57
-22.33871,-54.81285,978642.93
-22.33726,-54.80803,978642.4
-22.14977,-54.82808,978630.16
-22.14896,-54.83029,978632.39
-22.15007,-54.82468,978630.98
-22.15314,-54.82166,978631.75
-22.12138,-54.87153,978631.81
-22.18739,-54.89261,978626.47
-22.17763,-54.8631,978630.77
-22.1233,-54.86922,978631.89
-22.17442,-54.84246,978620.65
-22.22519,-54.7336,978631.93
-22.2278,-54.73737,978632.14
-22.23034,-54.7307,978634.87
-22.23286,-54.72137,978637.89
-22.2363,-54.7218,978635.74
-22.2457,-54.73227,978637.71
-22.24878,-54.735,978640.02
-22.25222,-54.738,978641.71
-22.25511,-54.74067,978641.45
-22.25879,-54.74373,978639.9
-22.26124,-54.73541,978643.49
-22.26775,-54.74156,978642.79
-22.26967,-54.73751,978644.35
-22.27148,-54.73417,978645.34
-22.34528,-54.83429,978654.54
-22.23054,-54.7815,978634.54
-22.23053,-54.78632,978634.93
-22.22874,-54.79088,978632.13
-22.22935,-54.79567,978631.18
-22.33302,-54.77338,978648.54
-22.326,-54.74947,978640.36
-22.32241,-54.75158,978639.66
-22.34536,-54.84828,978656.62
-22.34644,-54.8442,978657.03
-22.31891,-54.81543,978642.24
-22.32291,-54.81528,978641.85
-22.32653,-54.81312,978641.57
-22.32944,-54.81115,978641.16
-22.33264,-54.80915,978641.29
-22.33478,-54.81468,978641.9
-22.33399,-54.81964,978643.68
-22.33086,-54.8171,978642.55
-22.32667,-54.8193,978643.76
-22.32293,-54.82007,978642.49
-22.23836,-54.91598,978631.13
-22.23535,-54.91362,978631.91
-22.23163,-54.91141,978632.2
-22.22734,-54.90966,978632.99
-22.22913,-54.90509,978634.91
-22.23292,-54.90709,978633.57
-22.23587,-54.9091,978632.49
-22.23891,-54.91094,978632.26
-22.24235,-54.91288,978632.43
-22.24757,-54.91255,978632.84
-22.24878,-54.90905,978633.94
-22.24996,-54.90515,978635.78
-22.2453,-54.90552,978634.95
-22.2442,-54.90917,978633.62
-22.24051,-54.90671,978633.46
-22.24113,-54.90311,978634.11
-22.23722,-54.9016,978635.5
-22.23311,-54.90262,978635.78
-22.23671,-54.90502,978634.0
-22.25122,-54.91323,978633.49
-22.2523,-54.90877,978634.6
-22.25345,-54.90403,978635.69
-22.25757,-54.9036,978635.04
-22.25677,-54.90796,978634.39
-22.25579,-54.91235,978634.47
-22.25976,-54.91024,978634.36
-22.26031,-54.90674,978634.32
-22.26121,-54.90227,978635.43
-22.26593,-54.90088,978636.36
-22.2653,-54.90473,978635.42
-22.26358,-54.90863,978634.96
-22.26709,-54.90678,978635.6
-22.26991,-54.90377,978636.32
-22.26598,-54.89476,978637.98
-22.26065,-54.88786,978638.9
-22.25814,-54.88547,978640.05
-22.2558,-54.88142,978642.63
-22.25578,-54.87819,978644.47
-22.25195,-54.88043,978645.24
-22.24968,-54.88348,978644.27
-22.25336,-54.88377,978643.69
-22.25063,-54.88719,978641.21
-22.2538,-54.89069,978639.51
-22.24973,-54.89276,978638.72
-22.24672,-54.88918,978642.08
-22.3139,-54.87031,978649.18
-22.31494,-54.87377,978647.18
-22.31603,-54.87738,978646.16
-22.29066,-54.7328,978646.0
-22.29466,-54.73373,978647.17
-22.29952,-54.73501,978645.87
-22.30212,-54.74523,978644.2
-22.31277,-54.74563,978640.46
-22.30663,-54.74859,978641.89
-22.22876,-54.74687,978635.45
-22.23279,-54.74459,978635.92
-22.23978,-54.73962,978638.06
-22.24287,-54.73634,978638.13
-22.32336,-54.87143,978646.73
-22.33881,-54.8873,978655.45
-22.34312,-54.89176,978656.67
-22.34413,-54.88732,978655.78
-22.34879,-54.88631,978656.69
-22.33355,-54.88857,978655.93
-22.33065,-54.8921,978656.53
-22.32692,-54.89245,978655.83
-22.28416,-54.90726,978640.29
-22.28872,-54.90566,978641.83
-22.29082,-54.90862,978642.69
-22.29742,-54.91145,978645.45
-22.29637,-54.90719,978645.5
-22.29634,-54.90282,978645.56
-22.29394,-54.89781,978646.78
-22.29749,-54.89563,978649.42
-22.29821,-54.89857,978647.66
-22.30451,-54.89503,978650.22
-22.3095,-54.89662,978651.43
-22.30816,-54.8988,978649.37
-22.30654,-54.90164,978648.47
-22.30293,-54.8992,978648.16
-22.30076,-54.90348,978647.23
-22.30072,-54.90741,978647.47
-22.31813,-54.89752,978651.31
-22.32236,-54.89637,978653.66
-22.32581,-54.89953,978654.16
-22.32142,-54.9007,978651.26
-22.32325,-54.90512,978654.67
-22.31949,-54.90507,978651.57
-22.31675,-54.8819,978647.96
-22.32148,-54.88551,978650.7
-22.31961,-54.88147,978647.49
-22.31864,-54.87689,978643.8
-22.31745,-54.87287,978646.48
-22.32118,-54.87344,978644.86
-22.3225,-54.87745,978645.62
-22.32377,-54.88121,978648.3
-22.32513,-54.88494,978650.64
-22.32829,-54.88177,978649.86
-22.32713,-54.87755,978647.65
-22.3259,-54.87325,978646.9
-22.32928,-54.87224,978648.2
-22.331,-54.87662,978649.46
-22.33274,-54.88093,978651.6
-22.3362,-54.87992,978652.43
-22.33473,-54.87571,978650.33
-22.33305,-54.87212,978648.85
-22.33785,-54.87233,978650.57
-22.33939,-54.87608,978652.33
-22.34078,-54.87937,978653.55
-22.34207,-54.87293,978651.81
-22.31708,-54.93263,978645.21
-22.32023,-54.93568,978647.65
-22.32413,-54.93429,978649.42
-22.3209,-54.93075,978647.94
-22.32339,-54.92831,978650.39
-22.32734,-54.93205,978650.07
-22.33126,-54.93077,978651.73
-22.34113,-54.92542,978654.91
-22.33733,-54.92795,978653.21
-22.33505,-54.92463,978651.08
-22.33111,-54.92736,978649.75
-22.32857,-54.92447,978648.83
-22.33241,-54.92179,978649.21
-22.33836,-54.92203,978652.88
-22.34092,-54.95156,978653.54
-22.34516,-54.95457,978653.83
-22.34504,-54.951,978653.73
-22.34502,-54.94737,978654.69
-22.34873,-54.94697,978656.24
-22.34874,-54.9516,978654.97
-22.34921,-54.95633,978655.32
-22.35499,-54.96107,978655.74
-22.35444,-54.95707,978655.8
-22.35408,-54.95266,978655.81
-22.35275,-54.94863,978656.95
-22.35234,-54.92386,978656.14
-22.35206,-54.91949,978656.47
-22.35157,-54.915,978659.01
-22.34884,-54.92062,978656.18
-22.34687,-54.91639,978657.78
-22.35253,-54.92808,978657.88
-22.35276,-54.93382,978657.93
-22.34856,-54.92936,978657.99
-22.34551,-54.93195,978656.71
-22.34756,-54.93345,978657.8
-22.34475,-54.93637,978656.36
-22.34175,-54.9341,978655.78
-22.33837,-54.93656,978655.38
-22.34044,-54.93837,978656.92
-22.33172,-54.94015,978654.23
-22.32778,-54.94203,978650.39
-22.33135,-54.94332,978652.97
-22.33475,-54.94299,978655.11
-22.35234,-54.93797,978657.62
-22.31117,-54.92598,978646.14
-22.30791,-54.9225,978646.24
-22.30483,-54.91945,978646.4
-22.30606,-54.91463,978647.89
-22.30881,-54.91745,978647.52
-22.31164,-54.92031,978646.54
-22.31443,-54.92329,978646.78
-22.31709,-54.91976,978648.32
-22.31384,-54.91625,978648.47
-22.31063,-54.91407,978648.55
-22.32074,-54.91665,978650.67
-22.32502,-54.91539,978651.94
-22.32864,-54.91279,978652.12
-22.32592,-54.90985,978654.52
-22.32962,-54.90665,978653.68
-22.33265,-54.90956,978651.13
-22.34968,-54.90043,978657.59
-22.34543,-54.90219,978655.6
-22.34082,-54.90396,978652.57
-22.33697,-54.90687,978650.39
-22.33377,-54.90384,978652.94
-22.33136,-54.90177,978655.59
-22.33685,-54.9012,978652.39
-22.34096,-54.89793,978655.28
-22.35094,-54.91072,978658.44
-22.34594,-54.91275,978656.63
-22.34253,-54.9143,978654.84
-22.30802,-54.9099,978649.4
-22.31147,-54.90876,978649.91
-22.3089,-54.90493,978647.8
-22.31188,-54.90111,978648.37
-22.31426,-54.89712,978650.84
-22.31676,-54.90098,978649.31
-22.31484,-54.90507,978648.98
-22.25069,-54.72451,978639.51
-22.23626,-54.74161,978637.68
-22.2375,-54.74535,978637.83
-22.22722,-54.75467,978634.55
-22.27402,-54.72968,978645.87
-22.27785,-54.73007,978647.12
-22.28322,-54.73555,978643.86
-22.28671,-54.73577,978644.52
-22.28995,-54.7367,978644.54
-22.27944,-54.74406,978642.13
-22.26389,-54.75235,978638.68
-22.31657,-54.74755,978638.41
-22.3107,-54.75197,978638.79
-22.30662,-54.75625,978639.32
-22.30062,-54.75904,978639.81
-22.29223,-54.76045,978640.46
-22.2948,-54.75706,978642.49
-22.29715,-54.75393,978643.6
-22.27786,-54.76831,978640.76
-22.27311,-54.83904,978637.65
-22.26961,-54.84047,978636.42
-22.26616,-54.84193,978637.06
-22.26499,-54.83256,978634.58
-22.2673,-54.82836,978636.08
-22.26939,-54.82407,978637.46
-22.25817,-54.91587,978635.42
-22.26228,-54.91351,978635.56
-22.2664,-54.91112,978635.77
-22.26995,-54.9091,978636.48
-22.27345,-54.90705,978636.73
-22.25645,-54.89454,978638.5
-22.25259,-54.89542,978637.19
-22.24916,-54.89599,978636.62
-22.23846,-54.89181,978641.93
-22.31887,-54.73782,978642.17
-22.30584,-54.74045,978644.7
-22.28915,-54.74532,978644.65
-22.28752,-54.75374,978643.54
-22.24764,-54.74995,978639.83
-22.27052,-54.83525,978635.65
